,file_name,label,rms,centroid_mean,centroid_std,centroid_min,centroid_max,centroid_delta,centroid_q25,centroid_q75,centroid_iqr,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,mfcc_14_mean,mfcc_14_std,mfcc_15_mean,mfcc_15_std,mfcc_16_mean,mfcc_16_std,mfcc_17_mean,mfcc_17_std,mfcc_18_mean,mfcc_18_std,mfcc_19_mean,mfcc_19_std,mfcc_20_mean,mfcc_20_std,Group,recording_id,Research_Group
38,00000038.wav,Normal,0.0067066676,2349.606166226557,198.85781312653555,1791.3545237867368,3133.814957039789,1342.4604332530523,2204.244163424164,2471.4566723603893,267.2125089362253,-294.836,14.22607,63.099503,9.451364,-0.41549927,8.728485,20.195774,7.1613126,5.420908,7.170547,10.418563,6.8368573,7.2271194,6.104432,5.1697536,5.196031,0.75740117,5.027274,-3.2234292,5.6330757,-3.233568,5.152329,-0.14721435,4.9880867,-0.22769767,4.8782506,3.389868,4.482172,-0.8184358,4.263003,-0.5398566,4.3637824,-3.0195358,4.2095838,-4.30099,4.397213,-4.1413455,3.874869,-1.9180062,3.493172,Unknown,Normal_00000038.wav,Normal
39,00000039.wav,Normal,0.0068394523,2293.298058288232,194.8320068494805,1710.8847651908618,2873.955038386086,1163.0702731952242,2160.963585090457,2400.3734961134314,239.40991102297448,-283.72787,11.429291,67.87142,9.647717,-6.0486293,7.718762,15.2361765,7.9556813,1.7487094,5.852986,7.365735,5.7855487,3.8255248,6.0261755,2.3989944,5.321979,0.841471,4.89002,-0.47148424,4.2357163,0.3949898,4.16517,0.7828213,4.2782936,1.8826042,4.392892,2.3623943,3.8838785,-0.91057366,4.377876,-0.22551109,3.832102,-1.8516334,3.8523254,-1.1326282,3.458354,-1.7644616,2.9915159,-0.07702878,3.2386897,Unknown,Normal_00000039.wav,Normal
40,00000040.wav,Normal,0.006908284,2653.936021078888,162.23442814018276,2221.56396227102,3339.8441677900623,1118.2802055190425,2552.615912776634,2737.133772654687,184.51785987805303,-281.62695,11.113612,50.83257,7.128173,-5.7818394,8.056252,8.731659,6.911353,-4.175065,5.944579,0.46684474,6.174073,5.722241,5.740249,1.3936596,5.2877045,0.010074067,5.1962957,-0.23473719,5.1901402,-7.0192924,4.9608426,-1.913527,4.2626376,-0.023966147,3.9146826,4.3886127,4.503206,3.1827943,4.250989,3.9203315,4.339676,-1.5703281,4.121125,-5.812711,3.578145,-9.432644,3.8635979,-5.174176,3.883085,Unknown,Normal_00000040.wav,Normal
41,00000041.wav,Normal,0.0068402314,2407.6925319821044,211.62969054635136,2002.6617746779289,3679.556164415629,1676.8943897377003,2271.03188807056,2521.675770101723,250.64388203116323,-282.6561,10.650478,61.650684,8.395748,-5.12713,8.066894,16.619053,6.6715183,3.405502,6.100241,9.5096655,5.9764533,4.7149086,6.1370964,2.9652143,5.337333,-0.4415336,5.1251736,-1.8673736,5.180719,-0.73396504,5.007129,1.0687422,4.119595,1.9124112,4.2577386,2.7894936,4.2553964,0.78793806,4.567955,0.6404928,3.9780536,-1.1931058,3.703121,-1.6171187,3.9296942,-3.1319993,4.222082,-1.5230274,3.851686,Unknown,Normal_00000041.wav,Normal
42,00000042.wav,Normal,0.006898013,2589.127845413234,163.3532986404033,2174.83714858588,3165.3517913050564,990.5146427191768,2481.409996059341,2690.661037620785,209.2510415614438,-283.37045,11.448431,53.918694,7.920215,-10.570292,7.9537854,2.174645,6.843694,-1.8629153,6.805376,3.644692,5.769174,3.6678975,6.066079,-0.052883178,5.747661,-3.219169,4.8352423,-1.0461309,5.049755,4.355622,4.687916,6.477684,4.146951,1.5867653,4.1354966,-0.845004,4.5239444,-5.154499,3.858292,-1.9921875,4.146675,-0.8566491,4.4644194,-1.2911105,3.5774124,-7.6241193,3.7854147,-7.021394,3.9327035,Unknown,Normal_00000042.wav,Normal
43,00000043.wav,Normal,0.0069755777,2413.0603709189263,214.53109295175432,1952.9194577392343,3437.051961314552,1484.132503575317,2250.4223872992525,2534.581489554199,284.15910225494645,-282.79202,13.10581,59.25473,10.002821,-11.1353,7.871454,15.253607,8.200032,7.6318607,6.7450457,12.596969,6.2301264,4.6857753,6.5046034,0.23091343,5.4463315,-2.3136451,5.0317364,-1.0651916,5.0476804,0.8314059,4.476093,2.2777712,4.6229615,0.44168058,4.5821714,2.295597,4.045936,-0.14415316,4.198299,2.6199057,4.441451,-1.0659279,4.116805,-4.4912505,4.215125,-5.369949,3.748447,-3.5544984,3.9846199,Unknown,Normal_00000043.wav,Normal
44,00000044.wav,Normal,0.006844427,2398.124845339959,216.8442507922019,1860.147698826445,3229.223296190071,1369.0755973636255,2257.7980217821646,2522.4332353531336,264.635213570969,-277.5061,11.8991,63.37172,9.116947,-8.091778,6.7676296,13.278074,6.7409124,1.4717333,5.877492,5.428279,5.378175,1.3015525,4.696358,1.4172119,4.5022993,-1.4496944,4.859779,-4.548009,4.326221,-4.163417,3.990109,0.83027595,4.2639284,2.3650799,4.414741,2.251095,3.8814821,-1.8196265,3.6403382,-0.58394545,3.9214215,-0.55822265,3.8709219,-0.1666381,3.8867505,-1.6496836,3.4536846,-0.50904953,3.403404,Unknown,Normal_00000044.wav,Normal
45,00000045.wav,Normal,0.006915882,2338.46313414012,186.55862574967904,1995.679423836993,2952.0884857850547,956.4090619480615,2201.606006186211,2457.8965230123445,256.2905168261336,-281.9912,11.7240305,65.37747,8.487436,-5.4380236,7.6991386,16.85398,7.196278,1.5061204,6.3021708,7.00631,6.5047255,3.0877123,5.2948017,1.6719857,5.1613407,2.503724,4.9793983,-0.059340116,4.6885347,-0.3715719,4.6969776,1.3051696,4.5130405,2.2867305,4.263823,4.694365,4.373302,0.73205954,4.3071194,-0.062792644,3.9169188,-1.5007858,4.045611,-2.7641854,4.153017,-3.101152,3.6811872,-1.4034448,3.7904212,Unknown,Normal_00000045.wav,Normal
46,00000046.wav,Normal,0.006919684,2553.288318593495,193.74421961033863,2131.585955584256,3419.411958270672,1287.8260026864154,2411.92967453361,2662.5431192560427,250.61344472243263,-294.05527,12.747309,54.20026,8.666091,-6.468999,10.475784,10.791445,7.8055415,2.3450677,7.59998,3.3821635,6.991227,1.8363779,6.7138925,0.901843,6.0891733,0.67235297,5.8536572,-0.55161417,5.440023,-0.5829024,5.3436007,0.32646826,5.1660457,-1.0882826,5.103748,-0.00036443156,4.886208,-4.262544,4.655915,-3.0375924,4.3170667,-4.6793184,4.134802,-2.8125107,4.045049,-2.4764981,4.103369,0.14165553,3.9492486,Unknown,Normal_00000046.wav,Normal
47,00000047.wav,Normal,0.0067855497,2608.5078406349367,169.728395534208,2331.9495708137483,3193.6985743415817,861.7490035278333,2483.2600827682254,2702.2436943689454,218.98361160072,-286.3417,11.9368925,53.673866,7.7136507,-6.370756,8.195105,5.513533,6.8793645,-0.8595001,6.429854,1.8115045,6.7209406,3.1182573,5.9390693,3.5242774,5.8907084,3.928789,4.5654445,0.12315758,5.861439,-4.8606424,4.872909,-3.3850317,5.6403003,-2.355325,4.153747,1.6937186,4.2097564,0.61148226,4.0450954,5.4407516,4.0284915,2.9125338,4.1469326,0.2896115,4.081504,-7.5950184,3.8675709,-7.700853,3.9872234,Unknown,Normal_00000047.wav,Normal
48,00000048.wav,Normal,0.0067660925,2598.703338244332,142.79753492287742,2266.236936658984,3065.9595280762915,799.7225914173073,2503.819338744848,2685.0953103804472,181.2759716356,-285.74332,10.787459,53.370724,6.965757,-7.659941,7.495856,5.6073895,6.305052,0.41433394,6.623679,3.4045258,6.316334,5.4970875,5.7234516,5.0671053,5.0577054,1.0762758,5.0376644,-3.0466046,4.4981756,-0.7146517,4.4288545,4.3164587,4.3030605,5.0005684,4.5222282,4.8942833,4.2689843,-3.109373,3.9895425,-5.5546308,3.44297,-10.064363,3.8112848,-7.39619,3.3825183,-3.712138,3.875515,1.4686205,3.795632,Unknown,Normal_00000048.wav,Normal
49,00000049.wav,Normal,0.006759289,2388.338067367484,203.535404919348,1999.8603811580576,3620.189468019177,1620.329086861119,2247.713685071062,2496.808685416141,249.0950003450789,-284.74905,11.212298,61.91626,8.789389,-5.428814,7.7309475,18.292927,6.649582,4.387112,6.052432,8.190723,6.1811385,3.7160418,5.4054604,2.5277205,5.439552,0.9736518,4.8795695,-0.14595999,4.35176,-1.2784871,4.6670027,0.8050341,4.1985064,1.9483333,4.7391977,3.3568132,3.9879093,1.1564307,4.350073,1.5627335,4.125949,-1.3317986,4.139001,-1.3403242,3.8476317,-3.2246065,3.4280388,-0.60977304,3.6210213,Unknown,Normal_00000049.wav,Normal
50,00000050.wav,Normal,0.0069415355,2446.8268320491343,184.3525921343549,2008.506201378552,3157.923218981523,1149.417017602971,2318.775946225159,2554.756233759662,235.98028753450308,-276.01898,18.813799,59.322582,8.24255,-11.351526,9.196814,14.108238,7.1813745,0.75454354,6.163482,7.0486097,6.2190366,3.5074818,5.3309803,2.5493975,4.827271,-0.010226932,5.0997667,-0.5103438,4.875088,-2.146079,4.9006724,1.9902905,4.3838463,2.7259474,4.2716,3.373175,4.3721733,-0.69088835,4.0604234,-1.181286,3.9103482,-2.2735102,4.142203,-3.5107937,3.8298101,-4.026119,3.6751654,-1.9449478,3.6822655,Unknown,Normal_00000050.wav,Normal
51,00000051.wav,Normal,0.006876285,2586.326882175851,159.9538171140684,2067.047216470797,3057.30632515818,990.2591086873826,2475.4006263811734,2694.1258299674546,218.7252035862812,-283.51382,11.83357,54.806152,7.5192046,-8.72897,7.6176434,3.110456,6.4581585,1.0061524,6.0756555,3.4955943,6.734538,4.114846,5.43342,3.9779267,5.2429256,0.44219884,5.112942,-3.7152479,4.549621,-1.7761785,5.2960033,3.9797976,3.9043112,5.365337,4.202879,4.622474,4.6745305,-2.2732577,4.2176695,-5.1933928,4.120106,-10.119593,4.0087566,-7.518599,4.1107817,-4.645243,3.4553812,-0.16776672,3.5963461,Unknown,Normal_00000051.wav,Normal
52,00000052.wav,Normal,0.006890285,2515.255194068479,177.37794666784848,2070.961356931093,3354.4367011778886,1283.4753442467954,2419.546700462998,2602.1941050317564,182.64740456875825,-283.13458,10.624041,57.449005,7.9047318,-10.078825,8.018232,5.054577,5.974917,0.05635122,6.10037,4.5532765,5.8117085,4.596194,6.2058725,0.6572369,5.591956,-3.4994025,5.8276725,-2.081058,4.607907,1.9294314,4.9063606,4.885154,4.497655,0.2713215,4.4083204,-0.37195802,4.203607,-4.5049334,4.194036,-2.1058693,4.373157,-0.61467,3.5383234,-0.95587206,3.7681727,-6.635908,3.4225976,-6.576064,3.6840827,Unknown,Normal_00000052.wav,Normal
53,00000053.wav,Normal,0.006776721,2322.4455104965714,193.6884978344596,1939.324672851299,3186.274844787334,1246.950171936035,2189.1972998957244,2426.179059397841,236.98175950211635,-284.5089,10.786448,65.944435,8.782208,-5.933854,7.419601,17.862246,7.473044,3.7718525,6.330756,7.0278273,6.7492533,3.9388838,5.403445,1.8229493,5.2891054,-0.8959907,5.056579,-1.485688,4.90685,-1.0555665,4.6303835,0.9986543,4.216696,0.80357283,4.502112,2.9217045,4.0086546,0.42736095,3.9370663,-0.21490489,3.7862222,-2.472184,3.789673,-1.8565052,3.6765022,-3.6954553,3.8034081,-2.1564133,3.454499,Unknown,Normal_00000053.wav,Normal
54,00000054.wav,Normal,0.006798034,2373.288894063661,218.43544201103288,1673.6610979290313,3408.245312563224,1734.584214634193,2216.382724670524,2480.575873494594,264.1931488240698,-291.05936,12.587595,63.222843,9.51292,-0.30726472,9.382227,19.844809,7.215028,4.717469,6.168214,9.241699,6.669372,6.2746425,7.0826507,2.4573216,6.2911787,3.01064,5.5524793,0.8306595,5.3078933,-0.41617426,5.126329,1.3250295,5.26101,0.13842058,5.055854,2.0058453,4.5436482,-2.4118378,4.052617,-1.4872981,4.184559,-2.4659417,4.2091727,-2.5796974,4.1674304,-2.7165992,3.8595915,-0.55573225,3.6003964,Unknown,Normal_00000054.wav,Normal
55,00000055.wav,Normal,0.0068979613,2590.771865884192,168.74525884485098,2131.1505723681776,3455.568380215609,1324.417807847432,2492.6414851286227,2680.060001274178,187.4185161455553,-282.78104,12.210778,53.930542,7.890612,-9.197594,7.1642303,4.079876,6.862152,-0.37115294,6.3494263,5.236991,6.5631523,4.815861,5.9150553,-0.38685524,5.734793,-5.06739,5.1214385,-0.18771909,5.305083,4.5765452,4.355619,6.784895,4.330112,1.8920945,4.7103434,-0.44672146,4.2766447,-4.869578,4.1118126,-2.329642,4.292039,-1.4824694,3.8990548,-1.4769388,3.5792503,-8.1859,3.8431435,-7.6190925,3.961202,Unknown,Normal_00000055.wav,Normal
56,00000056.wav,Normal,0.006789053,2619.392617334865,178.03626389803807,2119.0159700264885,3292.8848409550965,1173.868870928608,2505.7632292787275,2706.496345989173,200.7331167104453,-285.7494,11.638295,52.354347,8.171052,-10.9934025,6.998738,1.8924264,6.104655,-0.48064733,6.0680037,6.2792406,5.56046,5.895059,5.5320582,-0.66402596,5.6177306,-4.248618,5.428934,-0.41989887,4.915524,4.3412027,4.8213854,6.505567,4.8236456,1.2563307,4.3836036,-1.2453091,4.493384,-6.4327755,4.1980247,-3.310715,4.1433682,-2.2785227,4.1842456,-0.24860653,3.8771193,-5.846823,3.589242,-6.406582,3.832311,Unknown,Normal_00000056.wav,Normal
57,00000057.wav,Normal,0.0068470566,2675.9862074810385,183.23049230138253,2154.270044792664,3487.7356922172285,1333.4656474245644,2559.0562564992897,2756.692141999992,197.635885500702,-285.33844,12.238334,50.76301,7.936005,-3.2323682,8.905926,7.312289,7.414869,1.1563547,6.431718,3.9323142,6.742422,5.0910106,5.934189,3.0990596,5.144811,3.3078172,5.16144,0.4063855,5.2702446,-3.5986109,4.864673,-3.2759187,4.483841,-3.1267495,4.5247774,-0.27837297,4.143753,-1.4694431,4.218538,2.061432,4.042886,1.4582925,4.472473,-1.3444957,4.2089057,-6.419034,3.8640623,-6.4025598,3.5521533,Unknown,Normal_00000057.wav,Normal
58,00000058.wav,Normal,0.0069350908,2497.245627755376,186.36379748459404,1845.776289734541,3091.98635359661,1246.210063862069,2384.238274496184,2600.295998300084,216.0577238039,-280.4766,11.394837,56.2699,8.270167,-6.3144903,7.7223344,14.663765,6.286326,7.680789,6.418482,13.557804,6.453517,5.3847957,6.0772953,1.1684794,5.602783,-3.001791,5.476203,-0.12488573,5.175067,0.5599221,4.6054926,2.8304062,4.9247584,0.67649084,4.363153,1.9239104,3.9980824,-0.46289414,4.0281243,1.5960803,4.1384306,-0.8655413,3.520683,-3.5234675,3.7586384,-5.8767695,3.3492024,-2.5045645,3.6209402,Unknown,Normal_00000058.wav,Normal
59,00000059.wav,Normal,0.006902873,2357.0591797241423,217.3198212682558,1977.8077328940208,3511.362489981977,1533.5547570879555,2215.838946743986,2450.5439195367417,234.7049727927556,-283.07852,13.219519,64.469536,9.283854,-4.73305,8.176677,16.568256,7.1356144,3.5740266,6.160008,8.495144,6.516614,2.7870562,5.773596,1.836524,5.779118,0.09396828,5.4361887,0.029430797,4.9756823,-0.25179565,4.2873983,1.8786213,4.3102493,1.3938189,4.2507753,3.3051805,4.2343373,0.88719594,4.2308435,0.9759069,3.579306,-1.4212362,4.0638056,-1.3308045,3.7041342,-3.3255847,3.7251475,-2.298605,3.7376766,Unknown,Normal_00000059.wav,Normal
60,00000060.wav,Normal,0.0069750263,2403.648099240613,211.5554971925372,1953.5408689696965,3494.107120963008,1540.5662519933117,2252.257313414248,2537.4832739792764,285.2259605650288,-287.60876,13.068319,60.29604,9.396597,-4.0650764,9.16421,17.732634,7.362474,7.6787314,7.4885154,13.135427,7.7866273,6.739041,6.5177813,4.1049004,6.229413,-0.46161777,5.52531,-1.9846286,5.413716,-4.2757716,5.082713,-0.5867747,4.7027454,-1.006112,4.566894,3.474394,4.185472,0.11096277,4.4897118,-1.1154246,4.842751,-3.6875293,3.9488428,-4.421871,4.2249613,-5.714425,4.330406,-2.7097616,4.2252874,Unknown,Normal_00000060.wav,Normal
61,00000061.wav,Normal,0.0068033817,2612.86738302934,206.4108458114226,2049.793127167906,3509.127261943572,1459.334134775666,2490.4245184274173,2723.426743472942,233.00222504552448,-286.22824,10.518086,53.266174,9.004767,-9.688544,7.5514097,1.8502531,7.041687,0.98393023,6.0651793,4.7991853,6.0749154,5.219555,5.2030964,0.29013953,5.2941613,-3.891866,5.090241,-0.027593741,5.4542875,3.7566597,4.6479797,5.8399763,4.604903,0.5377692,4.0730963,-1.4575915,4.4209967,-5.1593738,4.1229367,-2.5577388,4.0512304,-1.907298,4.0862527,-1.0056969,4.236484,-7.801652,4.0529995,-7.708805,3.4951992,Unknown,Normal_00000061.wav,Normal
62,00000062.wav,Normal,0.00690728,2476.263932983061,186.05538790164167,2007.905568823496,3208.128109196437,1200.2225403729417,2357.3967453706427,2582.8891023493416,225.4923569786988,-281.60135,11.149856,58.015804,7.9162335,-5.0752435,7.3593597,13.563447,6.5020833,6.6558695,6.8956285,13.249424,5.7560344,5.491938,5.6970706,1.990452,5.275828,-0.21755323,6.197877,1.1013931,5.129967,0.51340723,4.6885247,3.7443817,4.7073727,1.6187708,4.393645,2.5474203,3.8020158,0.5932999,4.0422626,2.386335,4.099895,-1.5300424,3.950114,-3.1672416,4.1192846,-4.142072,3.9146187,-2.441265,3.7207606,Unknown,Normal_00000062.wav,Normal
63,00000063.wav,Normal,0.006791086,2349.6916893928064,178.63805346278787,1946.367767649761,2919.0132857488607,972.6455180990996,2221.0616753050945,2464.902995669334,243.84132036423944,-284.2496,11.732901,64.766594,8.042394,-4.842474,6.6198416,16.892696,6.329414,2.3947988,6.777173,9.263541,6.3013453,3.9262414,5.5980387,0.22428304,4.8274775,-1.2225535,5.1260395,-0.28103837,4.4779334,-1.6659298,4.903616,-0.13936199,4.594647,0.1065716,4.3482485,2.6849658,4.219504,0.7357368,3.9511735,1.3946825,3.8451395,-1.035096,4.089179,-1.6342492,3.599605,-3.002762,3.8837183,-1.8836081,3.9231546,Unknown,Normal_00000063.wav,Normal
64,00000064.wav,Normal,0.0069456175,2581.83626199166,199.65562726507625,2061.088074438818,3505.872891899244,1444.7848174604264,2456.175765056173,2680.2621022360854,224.0863371799124,-289.98398,14.853234,52.905003,8.795379,-13.280657,9.0063,0.26655832,7.5573406,-4.194586,7.39744,3.5820012,6.4580126,4.252693,5.9945016,-0.14194825,5.549127,-2.3181531,4.9811788,1.4847406,5.140411,5.454677,4.701716,6.4777474,5.280576,0.50809807,4.893839,-2.087647,4.8066053,-6.9704986,4.0312986,-4.8964257,4.876191,-4.6305075,4.433017,-0.37074226,3.632948,-1.6320702,4.179412,-1.8119206,3.941927,Unknown,Normal_00000064.wav,Normal
65,00000065.wav,Normal,0.006782886,2619.1280707449628,168.91633656238727,2004.055136005093,3288.252625415307,1284.1974894102143,2502.084705324698,2715.1172846102727,213.03257928557468,-280.35272,11.016954,50.865852,7.8896723,-1.9612046,6.404344,17.876143,6.541971,7.3930383,6.2298007,10.039142,6.0227704,5.0438714,6.0696874,2.255367,4.839215,-1.1056354,5.604828,-0.41225192,4.554746,-4.0924745,4.1436963,1.0012226,4.3595815,-0.07060144,4.203003,3.3782866,4.114133,0.3508899,3.791604,0.83799124,3.9723399,-3.1550846,3.8610075,-2.9245322,3.4023747,-4.668598,3.2490346,-1.9040699,3.078533,Unknown,Normal_00000065.wav,Normal
66,00000066.wav,Normal,0.006811765,2385.147864377685,175.63886301111177,1995.3759577643525,2995.582063228312,1000.2061054639598,2256.367156120873,2510.203953551852,253.8367974309781,-282.47418,11.912277,62.417755,7.948805,-5.2655063,7.5511527,18.24838,6.8448367,2.6568394,6.967225,8.641912,6.043297,3.7925203,6.0720882,2.4677494,5.0266147,0.593014,5.634648,0.018139677,4.442473,-1.4181203,4.98175,0.8368975,4.271438,1.8586687,4.4665356,3.3599,3.9521391,2.506552,4.2197375,1.8235953,3.7977514,-0.82262397,3.6846972,-1.1659511,3.8843508,-2.9643874,3.4584925,-0.2948483,3.7398374,Unknown,Normal_00000066.wav,Normal
67,00000067.wav,Normal,0.0069146575,2346.8430236519166,195.18043342519303,1720.1391987921256,2950.71113595408,1230.5719371619543,2223.972798231463,2462.368245321187,238.3954470897238,-283.1743,13.024302,63.863567,9.566806,-6.4199243,7.1989336,17.883545,7.718736,2.758557,6.7921233,8.654672,6.0663,4.0766506,5.72345,0.8374114,4.8875823,0.1652513,5.6809535,-0.36200026,4.6495504,-1.6998895,4.7746983,-0.043592226,4.493954,0.29063812,4.7238517,2.7569015,4.0531707,1.689496,4.455944,0.7565525,3.7971911,-2.7624795,4.024707,-2.415933,3.9439044,-2.906566,3.5739465,-1.2117002,3.8102374,Unknown,Normal_00000067.wav,Normal
68,00000068.wav,Normal,0.006735706,2487.6857892224134,198.84785073160893,2053.9346425085087,3138.2587251774794,1084.3240826689707,2333.033756144317,2625.627909347102,292.5941532027846,-277.91336,13.095179,57.846096,9.117216,-10.431177,7.773179,12.993505,6.8841214,1.411856,6.0450063,5.6930957,5.9423423,2.9946437,5.663756,1.8962516,5.483921,1.615746,4.8292933,1.3029263,4.861407,-0.274684,4.1051774,2.379442,4.789028,0.9216299,4.2397895,2.1928086,4.311374,-1.8721117,3.777137,-1.530809,4.177138,-0.77434814,4.3325405,-1.5578058,4.0563874,-3.246165,4.0483527,-1.0827613,4.1658645,Unknown,Normal_00000068.wav,Normal
69,00000069.wav,Normal,0.0068102255,2375.1674059443667,205.9156891955249,1927.8724416634816,3477.616500404621,1549.74405874114,2236.63716051923,2464.3662912583013,227.72913073907148,-282.07874,11.397506,64.38571,8.766355,-3.8773506,7.150011,15.836907,6.6085706,1.9399399,6.1498356,8.4302635,6.449967,2.5302343,5.8577595,0.84284663,5.1592855,-0.30175254,5.9053125,-0.38163126,4.740122,-0.54408926,5.196011,1.0587215,4.301428,0.18165644,4.395383,1.1504556,4.2296667,-0.6104686,4.2073684,-0.24286683,3.5736513,-2.8240485,3.868142,-3.7825246,3.644826,-3.9426918,3.6753654,-1.1688911,3.4982579,Unknown,Normal_00000069.wav,Normal
70,00000070.wav,Normal,0.0067026364,2562.164898028023,392.2934516754042,2042.9730734277955,4157.122135731498,2114.1490623037025,2334.690898736085,2636.10020668807,301.4093079519853,-284.92413,15.3476515,55.426834,14.551156,-2.7790663,9.64996,15.035298,6.7274985,5.890541,6.339086,12.106165,6.6591477,5.8365016,6.0771246,0.5138936,5.508466,-2.3916247,5.3767886,-0.14971358,4.8167768,-0.79627097,4.912401,3.3052702,4.4412007,1.347152,4.8652797,2.710664,4.245154,0.66183263,4.184234,1.6761435,4.0387263,-1.9177094,3.8748288,-4.271184,3.933174,-5.273824,3.8218505,-2.193549,3.7888055,Unknown,Normal_00000070.wav,Normal
71,00000071.wav,Normal,0.006910922,2488.2482911666,196.7933900263492,2005.727486647913,3270.204843887001,1264.4773572390875,2349.1707349928106,2603.434525024426,254.26379003161537,-274.43927,12.192094,55.993954,9.255688,-18.76496,7.4130254,14.361361,7.460984,-3.3907552,6.6101317,1.2893014,5.790717,-0.3405894,4.970294,-0.34474912,4.9100437,-0.2859759,5.083054,-2.606747,4.5728183,-2.3906062,4.839285,1.2935262,4.320524,0.07902142,4.347467,2.00245,3.9335463,0.27751428,4.4510884,1.8331655,4.053232,-0.87593883,3.6886568,-2.5255673,4.4436746,-3.4183662,3.8062756,-2.4704814,3.7548158,Unknown,Normal_00000071.wav,Normal
72,00000072.wav,Normal,0.006936992,2368.701417455767,210.5418848793045,1881.807432665596,3151.032126151307,1269.2246934857108,2228.514664867944,2487.127157295802,258.6124924278579,-282.64648,10.974595,62.61285,9.2236395,-7.330927,7.3326106,17.098059,6.363464,5.1032057,5.9083524,9.680527,6.767538,3.8950355,6.4666276,3.3767207,5.8926735,0.20537329,5.160607,-0.018621963,5.318013,-1.735059,4.904844,1.6363838,4.5940123,1.6395313,4.133567,3.8001697,4.1324496,1.5778755,4.14615,0.81903356,4.3854856,-0.5136316,3.969093,-0.82915694,3.6143472,-3.1463006,3.615504,-1.1742511,3.5280085,Unknown,Normal_00000072.wav,Normal
